sid,name,season,file_path,observation_count,first_time,last_time
1945325S12065,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1945-11-21 06:00:00.000040448+00:00,1945-11-26 06:00:00.000040448+00:00
1945326N10139,NORA,1945.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,81,1945-11-21 21:00:00.000040448+00:00,1945-12-01 21:00:00.000040448+00:00
1945326S10058,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,29,1945-11-21 12:00:00.000040448+00:00,1945-11-25 00:00:00.000040448+00:00
1945331S09063,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1945-11-27 06:00:00.000040448+00:00,1945-12-02 06:00:00.000040448+00:00
1945332N05089,UNNAMED,1945.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,1,1945-11-28 03:00:00.000040448+00:00,1945-11-28 03:00:00.000040448+00:00
1945332N05090,UNNAMED,1945.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,3,1945-11-27 18:00:00.000040448+00:00,1945-11-28 00:00:00.000040448+00:00
1945335S09065,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,57,1945-12-01 06:00:00.000040448+00:00,1945-12-08 06:00:00.000040448+00:00
1945338N08087,UNNAMED,1945.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,20,1945-12-03 18:00:00.000040448+00:00,1945-12-06 03:00:00.000040448+00:00
1945343S11060,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1945-12-09 06:00:00.000040448+00:00,1945-12-15 06:00:00.000040448+00:00
1945345S11062,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1945-12-11 06:00:00.000040448+00:00,1945-12-17 06:00:00.000040448+00:00
1945346N09088,UNNAMED,1945.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,20,1945-12-11 18:00:00.000040448+00:00,1945-12-14 03:00:00.000040448+00:00
1945362S15123,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,59,1945-12-27 23:00:00.000053760+00:00,1946-01-02 01:00:00.000026624+00:00
1946001S23113,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,28,1946-01-01 06:00:00.000040448+00:00,1946-01-04 06:00:00.000040448+00:00
1946010S15206,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1946-01-10 00:00:00.000040448+00:00,1946-01-18 00:00:00.000040448+00:00
1946013S10163,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,57,1946-01-13 00:00:00.000040448+00:00,1946-01-20 00:00:00.000040448+00:00
1946014S09069,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1946-01-14 06:00:00.000040448+00:00,1946-01-20 06:00:00.000040448+00:00
1946016S15148,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,38,1946-01-15 23:00:00.000053760+00:00,1946-01-19 23:00:00.000053760+00:00
1946021S12061,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,1946-01-21 06:00:00.000040448+00:00,1946-01-30 06:00:00.000040448+00:00
1946027S13060,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1946-01-27 06:00:00.000040448+00:00,1946-02-02 06:00:00.000040448+00:00
1946029S18118,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,36,1946-01-28 23:00:00.000053760+00:00,1946-01-31 23:00:00.000053760+00:00
1946032S20115,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,17,1946-02-01 06:00:00.000040448+00:00,1946-02-03 06:00:00.000040448+00:00
1946038S13150,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,59,1946-02-06 23:00:00.000053760+00:00,1946-02-12 00:00:00.000040448+00:00
1946038S20120,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1946-02-07 01:00:00.000026624+00:00,1946-02-12 01:00:00.000026624+00:00
1946042S21038,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1946-02-10 18:00:00.000040448+00:00,1946-02-16 18:00:00.000040448+00:00
1946042S21398,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1946-02-11 06:00:00.000040448+00:00,1946-02-17 06:00:00.000040448+00:00
1946052S12060,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,57,1946-02-21 06:00:00.000040448+00:00,1946-02-28 06:00:00.000040448+00:00
1946055S10169,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,124,1946-02-24 00:00:00.000040448+00:00,1946-03-08 23:00:00.000053760+00:00
1946057S12060,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,45,1946-02-25 18:00:00.000040448+00:00,1946-03-03 06:00:00.000040448+00:00
1946060N07144,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,1946-03-01 00:00:00.000040448+00:00,1946-03-04 00:00:00.000040448+00:00
1946061S14153,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,67,1946-03-01 12:00:00.000040448+00:00,1946-03-08 00:00:00.000040448+00:00
1946070S12057,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,1946-03-11 06:00:00.000040448+00:00,1946-03-20 06:00:00.000040448+00:00
1946070S19114,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,10,1946-03-11 01:00:00.000026624+00:00,1946-03-12 01:00:00.000026624+00:00
1946070S20111,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,17,1946-03-11 06:00:00.000040448+00:00,1946-03-13 06:00:00.000040448+00:00
1946076S13167,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,86,1946-03-17 00:00:00.000040448+00:00,1946-03-25 23:00:00.000053760+00:00
1946086N12153,BARBARA,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,89,1946-03-27 00:00:00.000040448+00:00,1946-04-07 00:00:00.000040448+00:00
1946086S20111,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,13,1946-03-26 12:00:00.000040448+00:00,1946-03-28 00:00:00.000040448+00:00
1946091S15155,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1946-03-31 23:00:00.000053760+00:00,1946-04-04 23:00:00.000053760+00:00
1946100S14153,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1946-04-09 12:00:00.000040448+00:00,1946-04-16 00:00:00.000040448+00:00
1946101S10060,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1946-04-11 06:00:00.000040448+00:00,1946-04-17 06:00:00.000040448+00:00
1946101S20111,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,13,1946-04-10 12:00:00.000040448+00:00,1946-04-12 00:00:00.000040448+00:00
1946131N11143,CHARLOTT,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1946-05-11 00:00:00.000040448+00:00,1946-05-17 00:00:00.000040448+00:00
1946153N11071,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,36,1946-06-01 18:00:00.000040448+00:00,1946-06-06 03:00:00.000040448+00:00
1946165N28274,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,27,1946-06-13 12:00:00.000040448+00:00,1946-06-16 18:00:00.000040448+00:00
1946168N07133,DOLLY,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,55,1946-06-17 00:00:00.000040448+00:00,1946-06-23 18:00:00.000040448+00:00
1946174N19120,ELINOR,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,1946-06-23 00:00:00.000040448+00:00,1946-06-25 12:00:00.000040448+00:00
1946178N09144,GINNY,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1946-06-26 12:00:00.000040448+00:00,1946-07-02 12:00:00.000040448+00:00
1946183N20091,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,20,1946-07-01 18:00:00.000040448+00:00,1946-07-04 03:00:00.000040448+00:00
1946186N31281,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,46,1946-07-05 06:00:00.000040448+00:00,1946-07-10 18:00:00.000040448+00:00
1946190N17137,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,29,1946-07-08 12:00:00.000040448+00:00,1946-07-12 00:00:00.000040448+00:00
1946193N13143,INGRID,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1946-07-12 00:00:00.000040448+00:00,1946-07-20 00:00:00.000040448+00:00
1946195N23088,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,12,1946-07-13 18:00:00.000040448+00:00,1946-07-15 03:00:00.000040448+00:00
1946201N17087,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,36,1946-07-19 18:00:00.000040448+00:00,1946-07-24 03:00:00.000040448+00:00
1946204N17147,JANIE,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,69,1946-07-23 00:00:00.000040448+00:00,1946-07-31 12:00:00.000040448+00:00
1946213N20089,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1946-07-31 15:00:00.000040448+00:00,1946-08-05 03:00:00.000040448+00:00
1946217N20090,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,36,1946-08-04 18:00:00.000040448+00:00,1946-08-09 03:00:00.000040448+00:00
1946222N15152,LILLY,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,89,1946-08-10 00:00:00.000040448+00:00,1946-08-21 00:00:00.000040448+00:00
1946229N20091,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,20,1946-08-16 18:00:00.000040448+00:00,1946-08-19 03:00:00.000040448+00:00
1946234N18130,MAGGIE,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1946-08-22 00:00:00.000040448+00:00,1946-08-27 00:00:00.000040448+00:00
1946237N21266,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,10,1946-08-25 00:00:00.000040448+00:00,1946-08-26 00:00:00.000040448+00:00
1946241N19116,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,13,1946-08-28 12:00:00.000040448+00:00,1946-08-30 00:00:00.000040448+00:00
1946249N14125,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,1946-09-05 12:00:00.000040448+00:00,1946-09-08 00:00:00.000040448+00:00
1946249N20090,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,36,1946-09-05 18:00:00.000040448+00:00,1946-09-10 03:00:00.000040448+00:00
1946250N12150,OPAL,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,61,1946-09-06 12:00:00.000040448+00:00,1946-09-14 00:00:00.000040448+00:00
1946251N11165,PRISCILL,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,95,1946-09-08 00:00:00.000040448+00:00,1946-09-19 18:00:00.000040448+00:00
1946253N23089,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,36,1946-09-09 18:00:00.000040448+00:00,1946-09-14 03:00:00.000040448+00:00
1946255N24281,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1946-09-12 00:00:00.000040448+00:00,1946-09-17 18:00:00.000040448+00:00
1946257N20089,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,36,1946-09-13 18:00:00.000040448+00:00,1946-09-18 03:00:00.000040448+00:00
1946261N11161,QUERIDA,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,1946-09-18 00:00:00.000040448+00:00,1946-09-27 00:00:00.000040448+00:00
1946275N33324,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,39,1946-10-01 12:00:00.000040448+00:00,1946-10-06 06:00:00.000040448+00:00
1946276N16092,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,28,1946-10-02 18:00:00.000040448+00:00,1946-10-06 03:00:00.000040448+00:00
1946279N18273,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,75,1946-10-05 18:00:00.000040448+00:00,1946-10-14 18:00:00.000040448+00:00
1946284N16123,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,1946-10-11 00:00:00.000040448+00:00,1946-10-14 00:00:00.000040448+00:00
1946289N12085,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,20,1946-10-15 18:00:00.000040448+00:00,1946-10-18 03:00:00.000040448+00:00
1946292N11131,ALMA,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,61,1946-10-18 12:00:00.000040448+00:00,1946-10-26 00:00:00.000040448+00:00
1946305N09088,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,44,1946-10-31 18:00:00.000040448+00:00,1946-11-06 03:00:00.000040448+00:00
1946305N22287,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,22,1946-10-31 18:00:00.000040448+00:00,1946-11-03 06:00:00.000040448+00:00
1946309N12126,BETTY,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1946-11-05 00:00:00.000040448+00:00,1946-11-11 12:00:00.000040448+00:00
1946310N08089,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,44,1946-11-05 18:00:00.000040448+00:00,1946-11-11 03:00:00.000040448+00:00
1946316N07133,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,13,1946-11-11 12:00:00.000040448+00:00,1946-11-13 00:00:00.000040448+00:00
1946317N14142,DIANNE,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,61,1946-11-13 00:00:00.000040448+00:00,1946-11-20 12:00:00.000040448+00:00
1946319N09086,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,52,1946-11-14 18:00:00.000040448+00:00,1946-11-21 03:00:00.000040448+00:00
1946330S10057,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1946-11-26 06:00:00.000040448+00:00,1946-12-01 06:00:00.000040448+00:00
1946335S06071,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1946-12-01 06:00:00.000040448+00:00,1946-12-09 06:00:00.000040448+00:00
1946337N11081,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,1,1946-12-03 03:00:00.000040448+00:00,1946-12-03 03:00:00.000040448+00:00
1946337N11082,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,3,1946-12-02 18:00:00.000040448+00:00,1946-12-03 00:00:00.000040448+00:00
1946340N11086,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,36,1946-12-05 18:00:00.000040448+00:00,1946-12-10 03:00:00.000040448+00:00
1946340S06071,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,55,1946-12-05 18:00:00.000040448+00:00,1946-12-12 12:00:00.000040448+00:00
1946341N06133,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,5,1946-12-06 12:00:00.000040448+00:00,1946-12-07 00:00:00.000040448+00:00
1946349N09129,UNNAMED,1946.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,1946-12-14 12:00:00.000040448+00:00,1946-12-17 00:00:00.000040448+00:00
1946351S14123,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,31,1946-12-16 23:00:00.000053760+00:00,1946-12-19 07:00:00.000026624+00:00
1946358S12180,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1946-12-24 00:00:00.000040448+00:00,1946-12-30 00:00:00.000040448+00:00
1946360S12053,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1946-12-26 00:00:00.000040448+00:00,1946-12-31 00:00:00.000040448+00:00
1946364S16148,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1946-12-29 23:00:00.000053760+00:00,1947-01-03 23:00:00.000053760+00:00
1947011S10175,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1947-01-11 00:00:00.000040448+00:00,1947-01-19 00:00:00.000040448+00:00
1947011S12063,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1947-01-11 06:00:00.000040448+00:00,1947-01-19 06:00:00.000040448+00:00
1947011S19051,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,1947-01-11 06:00:00.000040448+00:00,1947-01-14 06:00:00.000040448+00:00
1947012S12063,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,35,1947-01-12 00:00:00.000040448+00:00,1947-01-16 06:00:00.000040448+00:00
1947017S10168,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1947-01-17 00:00:00.000040448+00:00,1947-01-24 05:00:00.000053760+00:00
1947018S14059,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1947-01-18 06:00:00.000040448+00:00,1947-01-23 06:00:00.000040448+00:00
1947021S13064,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,57,1947-01-21 06:00:00.000040448+00:00,1947-01-28 06:00:00.000040448+00:00
1947027S13064,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1947-01-27 06:00:00.000040448+00:00,1947-01-31 18:00:00.000040448+00:00
1947028S14059,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1947-01-28 06:00:00.000040448+00:00,1947-02-01 06:00:00.000040448+00:00
1947032S12065,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1947-02-01 06:00:00.000040448+00:00,1947-02-09 06:00:00.000040448+00:00
1947032S12070,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,9,1947-02-01 06:00:00.000040448+00:00,1947-02-02 06:00:00.000040448+00:00
1947033S13147,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,132,1947-02-01 23:00:00.000053760+00:00,1947-02-14 23:00:00.000053760+00:00
1947035S15121,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,47,1947-02-03 23:00:00.000053760+00:00,1947-02-08 01:00:00.000026624+00:00
1947036S15042,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1947-02-05 06:00:00.000040448+00:00,1947-02-09 06:00:00.000040448+00:00
1947036S19066,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1947-02-05 06:00:00.000040448+00:00,1947-02-10 06:00:00.000040448+00:00
1947041S16070,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,81,1947-02-09 12:00:00.000040448+00:00,1947-02-19 12:00:00.000040448+00:00
1947042S20115,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,1947-02-11 06:00:00.000040448+00:00,1947-02-14 06:00:00.000040448+00:00
1947052S13167,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1947-02-21 00:00:00.000040448+00:00,1947-02-25 00:00:00.000040448+00:00
1947053S21154,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,13,1947-02-21 12:00:00.000040448+00:00,1947-02-23 00:00:00.000040448+00:00
1947056N06089,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,36,1947-02-24 18:00:00.000040448+00:00,1947-03-01 03:00:00.000040448+00:00
1947064S15051,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1947-03-04 18:00:00.000040448+00:00,1947-03-11 06:00:00.000040448+00:00
1947068S12161,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1947-03-09 00:00:00.000040448+00:00,1947-03-15 00:00:00.000040448+00:00
1947070S16119,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,43,1947-03-10 23:00:00.000053760+00:00,1947-03-15 01:00:00.000026624+00:00
1947074S21154,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,13,1947-03-14 12:00:00.000040448+00:00,1947-03-16 00:00:00.000040448+00:00
1947076S15122,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,27,1947-03-16 23:00:00.000053760+00:00,1947-03-19 01:00:00.000026624+00:00
1947078N06131,ANNA,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,11,1947-03-19 00:00:00.000040448+00:00,1947-03-20 06:00:00.000040448+00:00
1947084S19105,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,14,1947-03-25 01:00:00.000026624+00:00,1947-03-26 12:00:00.000040448+00:00
1947086S16138,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,1947-03-26 12:00:00.000040448+00:00,1947-03-29 00:00:00.000040448+00:00
1947093S23155,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,11,1947-04-02 23:00:00.000053760+00:00,1947-04-03 23:00:00.000053760+00:00
1947101S16138,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,1947-04-10 12:00:00.000040448+00:00,1947-04-13 00:00:00.000040448+00:00
1947103N10075,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,44,1947-04-12 18:00:00.000040448+00:00,1947-04-18 03:00:00.000040448+00:00
1947108N13096,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,12,1947-04-17 18:00:00.000040448+00:00,1947-04-19 03:00:00.000040448+00:00
1947131N11111,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,5,1947-05-10 12:00:00.000040448+00:00,1947-05-11 00:00:00.000040448+00:00
1947132N10111,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,13,1947-05-11 12:00:00.000040448+00:00,1947-05-13 00:00:00.000040448+00:00
1947133N16138,BERNIDA,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1947-05-13 00:00:00.000040448+00:00,1947-05-17 00:00:00.000040448+00:00
1947137N21108,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,17,1947-05-17 00:00:00.000040448+00:00,1947-05-19 00:00:00.000040448+00:00
1947161N21090,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,3,1947-06-09 18:00:00.000040448+00:00,1947-06-10 00:00:00.000040448+00:00
1947168N11132,CAROL,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,47,1947-06-17 06:00:00.000040448+00:00,1947-06-23 00:00:00.000040448+00:00
1947174N22120,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,5,1947-06-22 12:00:00.000040448+00:00,1947-06-23 00:00:00.000040448+00:00
1947175N19090,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,44,1947-06-23 18:00:00.000040448+00:00,1947-06-29 03:00:00.000040448+00:00
1947188N15137,DONNA,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,1947-07-06 12:00:00.000040448+00:00,1947-07-09 12:00:00.000040448+00:00
1947191N19091,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,20,1947-07-09 18:00:00.000040448+00:00,1947-07-12 03:00:00.000040448+00:00
1947195N13133,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,1947-07-13 12:00:00.000040448+00:00,1947-07-16 00:00:00.000040448+00:00
1947196N20090,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,20,1947-07-14 18:00:00.000040448+00:00,1947-07-17 03:00:00.000040448+00:00
1947198N17115,EILEEN,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,23,1947-07-17 06:00:00.000040448+00:00,1947-07-20 00:00:00.000040448+00:00
1947207N18133,FAITH,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1947-07-26 00:00:00.000040448+00:00,1947-07-31 00:00:00.000040448+00:00
1947212N20266,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,19,1947-07-31 06:00:00.000040448+00:00,1947-08-02 12:00:00.000040448+00:00
1947217N20136,GWEN,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1947-08-04 12:00:00.000040448+00:00,1947-08-09 12:00:00.000040448+00:00
1947221N13285,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,59,1947-08-09 06:00:00.000040448+00:00,1947-08-16 06:00:00.000040448+00:00
1947223N16119,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1947-08-10 12:00:00.000040448+00:00,1947-08-17 00:00:00.000040448+00:00
1947224N18115,HELENA,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,19,1947-08-12 06:00:00.000040448+00:00,1947-08-14 12:00:00.000040448+00:00
1947229N18115,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,1947-08-16 12:00:00.000040448+00:00,1947-08-19 00:00:00.000040448+00:00
1947231N23278,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,75,1947-08-18 18:00:00.000040448+00:00,1947-08-27 18:00:00.000040448+00:00
1947233N17087,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,60,1947-08-20 18:00:00.000040448+00:00,1947-08-28 03:00:00.000040448+00:00
1947235N18114,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,17,1947-08-23 00:00:00.000040448+00:00,1947-08-25 00:00:00.000040448+00:00
1947236N09138,INEZ,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,63,1947-08-23 12:00:00.000040448+00:00,1947-08-31 06:00:00.000040448+00:00
1947239N19089,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,20,1947-08-26 18:00:00.000040448+00:00,1947-08-29 03:00:00.000040448+00:00
1947245N22089,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,52,1947-09-01 18:00:00.000040448+00:00,1947-09-08 03:00:00.000040448+00:00
1947247N15340,UNNAMED,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,142,1947-09-04 06:00:00.000040448+00:00,1947-09-21 12:00:00.000040448+00:00
1947248N13135,JOYCE,1947.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1947-09-05 00:00:00.000040448+00:00,1947-09-10 00:00:00.000040448+00:00
